,HomeTeam,HomeScore,HomePrediction,AwayTeam,AwayScore,AwayPrediction,Date,Gameweek,Player,PredictionAdded,ResultAdded,Points,Season
570,Man City,2.0,3.0,Nott'm Forest,0.0,0.0,23/09/2023,6.0,Simon,1,1,1,23/24
571,Man City,2.0,4.0,Sheffield Utd,0.0,0.0,30/12/2023,20.0,Simon,1,1,1,23/24
572,Man City,5.0,3.0,Fulham,1.0,0.0,02/09/2023,4.0,Simon,1,1,1,23/24
573,Man City,1.0,3.0,Brentford,0.0,0.0,20/02/2024,25.0,Simon,1,1,1,23/24
574,Man City,1.0,3.0,Liverpool,1.0,2.0,25/11/2023,13.0,Simon,1,1,0,23/24
575,Man City,6.0,5.0,Bournemouth,1.0,0.0,04/11/2023,11.0,Simon,1,1,1,23/24
576,Man City,5.0,2.0,Wolves,1.0,0.0,04/05/2024,36.0,Simon,1,1,1,23/24
577,Man City,2.0,3.0,Brighton,1.0,1.0,21/10/2023,9.0,Simon,1,1,1,23/24
578,Man City,3.0,4.0,Spurs,3.0,2.0,03/12/2023,14.0,Simon,1,1,0,23/24
579,Man City,3.0,3.0,Man Utd,1.0,1.0,03/03/2024,27.0,Simon,1,1,3,23/24
580,Man City,1.0,1.0,Newcastle,0.0,1.0,19/08/2023,2.0,Simon,1,1,0,23/24
581,Man City,4.0,2.0,Aston Villa,1.0,1.0,03/04/2024,31.0,Simon,1,1,1,23/24
582,Man City,2.0,3.0,Everton,0.0,0.0,10/02/2024,24.0,Simon,1,1,1,23/24
583,Man City,3.0,5.0,West Ham,1.0,1.0,19/05/2024,38.0,Simon,1,1,1,23/24
584,Man City,1.0,4.0,Chelsea,1.0,1.0,17/02/2024,25.0,Simon,1,1,0,23/24
585,Man City,2.0,4.0,Crystal Palace,2.0,0.0,16/12/2023,17.0,Simon,1,1,0,23/24
586,Man City,0.0,2.0,Arsenal,0.0,2.0,31/03/2024,30.0,Simon,1,1,1,23/24
587,Man City,3.0,4.0,Burnley,1.0,0.0,31/01/2024,22.0,Simon,1,1,1,23/24
588,Man City,5.0,4.0,Luton,1.0,0.0,13/04/2024,33.0,Simon,1,1,1,23/24
589,Newcastle,1.0,1.0,Nott'm Forest,3.0,0.0,26/12/2023,19.0,Simon,1,1,0,23/24
590,Newcastle,5.0,2.0,Sheffield Utd,1.0,0.0,27/04/2024,35.0,Simon,1,1,1,23/24
591,Newcastle,3.0,1.0,Fulham,0.0,1.0,16/12/2023,17.0,Simon,1,1,0,23/24
592,Newcastle,1.0,1.0,Brentford,0.0,1.0,16/09/2023,5.0,Simon,1,1,0,23/24
593,Newcastle,1.0,2.0,Liverpool,2.0,2.0,27/08/2023,3.0,Simon,1,1,0,23/24
594,Newcastle,2.0,2.0,Bournemouth,2.0,1.0,17/02/2024,25.0,Simon,1,1,0,23/24
595,Newcastle,3.0,2.0,Wolves,0.0,1.0,02/03/2024,27.0,Simon,1,1,1,23/24
596,Newcastle,1.0,3.0,Brighton,1.0,1.0,11/05/2024,37.0,Simon,1,1,0,23/24
597,Newcastle,4.0,2.0,Spurs,0.0,2.0,13/04/2024,33.0,Simon,1,1,0,23/24
598,Newcastle,1.0,3.0,Man Utd,0.0,1.0,02/12/2023,14.0,Simon,1,1,1,23/24
599,Newcastle,2.0,1.0,Man City,3.0,3.0,13/01/2024,21.0,Simon,1,1,1,23/24
600,Newcastle,5.0,1.0,Aston Villa,1.0,0.0,12/08/2023,1.0,Simon,1,1,1,23/24
601,Newcastle,1.0,2.0,Everton,1.0,0.0,02/04/2024,31.0,Simon,1,1,0,23/24
602,Newcastle,4.0,2.0,West Ham,3.0,1.0,30/03/2024,30.0,Simon,1,1,1,23/24
603,Newcastle,4.0,2.0,Chelsea,1.0,2.0,25/11/2023,13.0,Simon,1,1,0,23/24
604,Newcastle,4.0,2.0,Crystal Palace,0.0,0.0,21/10/2023,9.0,Simon,1,1,1,23/24
605,Newcastle,1.0,2.0,Arsenal,0.0,1.0,04/11/2023,11.0,Simon,1,1,1,23/24
606,Newcastle,2.0,3.0,Burnley,0.0,0.0,30/09/2023,7.0,Simon,1,1,1,23/24
607,Newcastle,4.0,3.0,Luton,4.0,1.0,03/02/2024,23.0,Simon,1,1,0,23/24
608,Aston Villa,4.0,2.0,Nott'm Forest,2.0,0.0,24/02/2024,26.0,Simon,1,1,1,23/24
609,Aston Villa,1.0,4.0,Sheffield Utd,1.0,0.0,22/12/2023,18.0,Simon,1,1,0,23/24
610,Aston Villa,3.0,2.0,Fulham,1.0,0.0,12/11/2023,12.0,Simon,1,1,1,23/24
611,Aston Villa,3.0,2.0,Brentford,3.0,1.0,06/04/2024,32.0,Simon,1,1,0,23/24
612,Aston Villa,3.0,2.0,Liverpool,3.0,2.0,13/05/2024,37.0,Simon,1,1,1,23/24
613,Aston Villa,3.0,3.0,Bournemouth,1.0,1.0,21/04/2024,34.0,Simon,1,1,3,23/24
614,Aston Villa,2.0,2.0,Wolves,0.0,1.0,30/03/2024,30.0,Simon,1,1,1,23/24
615,Aston Villa,6.0,1.0,Brighton,1.0,1.0,30/09/2023,7.0,Simon,1,1,0,23/24
616,Aston Villa,0.0,3.0,Spurs,4.0,2.0,10/03/2024,28.0,Simon,1,1,0,23/24
617,Aston Villa,1.0,2.0,Man Utd,2.0,1.0,11/02/2024,24.0,Simon,1,1,0,23/24
618,Aston Villa,1.0,2.0,Man City,0.0,1.0,06/12/2023,15.0,Simon,1,1,1,23/24
619,Aston Villa,1.0,2.0,Newcastle,3.0,1.0,30/01/2024,22.0,Simon,1,1,0,23/24
620,Aston Villa,4.0,3.0,Everton,0.0,1.0,20/08/2023,2.0,Simon,1,1,1,23/24
621,Aston Villa,4.0,1.0,West Ham,1.0,1.0,22/10/2023,9.0,Simon,1,1,0,23/24
622,Aston Villa,2.0,2.0,Chelsea,2.0,0.0,27/04/2024,35.0,Simon,1,1,0,23/24
623,Aston Villa,3.0,2.0,Crystal Palace,1.0,1.0,16/09/2023,5.0,Simon,1,1,1,23/24
624,Aston Villa,1.0,2.0,Arsenal,0.0,1.0,09/12/2023,16.0,Simon,1,1,1,23/24
625,Aston Villa,3.0,3.0,Burnley,2.0,0.0,30/12/2023,20.0,Simon,1,1,1,23/24
626,Aston Villa,3.0,4.0,Luton,1.0,0.0,29/10/2023,10.0,Simon,1,1,1,23/24
627,Everton,2.0,1.0,Nott'm Forest,0.0,0.0,21/04/2024,34.0,Simon,1,1,1,23/24
628,Everton,1.0,2.0,Sheffield Utd,0.0,0.0,11/05/2024,37.0,Simon,1,1,1,23/24
629,Everton,0.0,0.0,Fulham,1.0,0.0,12/08/2023,1.0,Simon,1,1,0,23/24
630,Everton,1.0,3.0,Brentford,0.0,2.0,27/04/2024,35.0,Simon,1,1,1,23/24
631,Everton,2.0,1.0,Liverpool,0.0,1.0,24/04/2024,34.0,Simon,1,1,0,23/24
632,Everton,3.0,1.0,Bournemouth,0.0,0.0,07/10/2023,8.0,Simon,1,1,1,23/24
633,Everton,0.0,0.0,Wolves,1.0,0.0,26/08/2023,3.0,Simon,1,1,0,23/24
634,Everton,1.0,2.0,Brighton,1.0,2.0,04/11/2023,11.0,Simon,1,1,1,23/24
635,Everton,2.0,1.0,Spurs,2.0,1.0,03/02/2024,23.0,Simon,1,1,1,23/24
636,Everton,0.0,2.0,Man Utd,3.0,1.0,26/11/2023,13.0,Simon,1,1,0,23/24
637,Everton,1.0,1.0,Man City,3.0,2.0,27/12/2023,19.0,Simon,1,1,1,23/24
638,Everton,3.0,1.0,Newcastle,0.0,1.0,07/12/2023,15.0,Simon,1,1,0,23/24
639,Everton,0.0,1.0,Aston Villa,0.0,2.0,14/01/2024,21.0,Simon,1,1,0,23/24
640,Everton,1.0,1.0,West Ham,3.0,1.0,02/03/2024,27.0,Simon,1,1,0,23/24
641,Everton,2.0,1.0,Chelsea,0.0,0.0,10/12/2023,16.0,Simon,1,1,1,23/24
642,Everton,1.0,1.0,Crystal Palace,1.0,0.0,19/02/2024,25.0,Simon,1,1,0,23/24
643,Everton,0.0,1.0,Arsenal,1.0,1.0,17/09/2023,5.0,Simon,1,1,0,23/24
644,Everton,1.0,1.0,Burnley,0.0,1.0,06/04/2024,32.0,Simon,1,1,0,23/24
645,Everton,1.0,3.0,Luton,2.0,1.0,30/09/2023,7.0,Simon,1,1,0,23/24
646,West Ham,3.0,1.0,Nott'm Forest,2.0,1.0,12/11/2023,12.0,Simon,1,1,0,23/24
647,West Ham,2.0,2.0,Sheffield Utd,0.0,0.0,30/09/2023,7.0,Simon,1,1,3,23/24
648,West Ham,0.0,3.0,Fulham,2.0,2.0,14/04/2024,33.0,Simon,1,1,0,23/24
649,West Ham,4.0,1.0,Brentford,2.0,2.0,26/02/2024,26.0,Simon,1,1,0,23/24
650,West Ham,2.0,1.0,Liverpool,2.0,2.0,27/04/2024,35.0,Simon,1,1,0,23/24
651,West Ham,1.0,0.0,Bournemouth,1.0,1.0,01/02/2024,22.0,Simon,1,1,0,23/24
652,West Ham,3.0,1.0,Wolves,0.0,2.0,17/12/2023,17.0,Simon,1,1,0,23/24
653,West Ham,0.0,1.0,Brighton,0.0,1.0,02/01/2024,20.0,Simon,1,1,1,23/24
654,West Ham,1.0,2.0,Spurs,1.0,2.0,02/04/2024,31.0,Simon,1,1,1,23/24
655,West Ham,2.0,2.0,Man Utd,0.0,1.0,23/12/2023,18.0,Simon,1,1,1,23/24
656,West Ham,1.0,1.0,Man City,3.0,3.0,16/09/2023,5.0,Simon,1,1,3,23/24
657,West Ham,2.0,1.0,Newcastle,2.0,2.0,08/10/2023,8.0,Simon,1,1,0,23/24
658,West Ham,1.0,2.0,Aston Villa,1.0,2.0,17/03/2024,29.0,Simon,1,1,1,23/24
659,West Ham,0.0,1.0,Everton,1.0,1.0,29/10/2023,10.0,Simon,1,1,0,23/24
660,West Ham,3.0,2.0,Chelsea,1.0,2.0,20/08/2023,2.0,Simon,1,1,0,23/24
661,West Ham,1.0,3.0,Crystal Palace,1.0,1.0,03/12/2023,14.0,Simon,1,1,0,23/24
662,West Ham,0.0,1.0,Arsenal,6.0,1.0,11/02/2024,24.0,Simon,1,1,0,23/24
663,West Ham,2.0,2.0,Burnley,2.0,0.0,10/03/2024,28.0,Simon,1,1,0,23/24
664,West Ham,3.0,1.0,Luton,1.0,2.0,11/05/2024,37.0,Simon,1,1,0,23/24
665,Chelsea,0.0,1.0,Nott'm Forest,1.0,0.0,02/09/2023,4.0,Simon,1,1,0,23/24
666,Chelsea,2.0,2.0,Sheffield Utd,0.0,1.0,16/12/2023,17.0,Simon,1,1,1,23/24
667,Chelsea,1.0,2.0,Fulham,0.0,0.0,13/01/2024,21.0,Simon,1,1,1,23/24
668,Chelsea,0.0,3.0,Brentford,2.0,0.0,28/10/2023,10.0,Simon,1,1,0,23/24
669,Chelsea,1.0,2.0,Liverpool,1.0,3.0,13/08/2023,1.0,Simon,1,1,0,23/24
670,Chelsea,2.0,3.0,Bournemouth,1.0,2.0,19/05/2024,38.0,Simon,1,1,1,23/24
671,Chelsea,2.0,3.0,Wolves,4.0,2.0,04/02/2024,23.0,Simon,1,1,0,23/24
672,Chelsea,3.0,2.0,Brighton,2.0,2.0,03/12/2023,14.0,Simon,1,1,0,23/24
673,Chelsea,2.0,1.0,Spurs,0.0,1.0,02/05/2024,35.0,Simon,1,1,0,23/24
674,Chelsea,4.0,1.0,Man Utd,3.0,2.0,04/04/2024,31.0,Simon,1,1,0,23/24
675,Chelsea,4.0,1.0,Man City,4.0,3.0,12/11/2023,12.0,Simon,1,1,0,23/24
676,Chelsea,3.0,1.0,Newcastle,2.0,1.0,11/03/2024,28.0,Simon,1,1,0,23/24
677,Chelsea,0.0,1.0,Aston Villa,1.0,2.0,24/09/2023,6.0,Simon,1,1,1,23/24
678,Chelsea,6.0,1.0,Everton,0.0,1.0,15/04/2024,33.0,Simon,1,1,0,23/24
679,Chelsea,5.0,2.0,West Ham,0.0,2.0,05/05/2024,36.0,Simon,1,1,0,23/24
680,Chelsea,2.0,2.0,Crystal Palace,1.0,0.0,27/12/2023,19.0,Simon,1,1,1,23/24
681,Chelsea,2.0,1.0,Arsenal,2.0,1.0,21/10/2023,9.0,Simon,1,1,1,23/24
682,Chelsea,2.0,2.0,Burnley,2.0,0.0,30/03/2024,30.0,Simon,1,1,0,23/24
683,Chelsea,3.0,3.0,Luton,0.0,1.0,25/08/2023,3.0,Simon,1,1,1,23/24
684,Crystal Palace,0.0,1.0,Nott'm Forest,0.0,0.0,07/10/2023,8.0,Simon,1,1,0,23/24
685,Crystal Palace,3.0,0.0,Sheffield Utd,2.0,0.0,30/01/2024,22.0,Simon,1,1,0,23/24
686,Crystal Palace,0.0,2.0,Fulham,0.0,0.0,23/09/2023,6.0,Simon,1,1,0,23/24
687,Crystal Palace,3.0,1.0,Brentford,1.0,0.0,30/12/2023,20.0,Simon,1,1,1,23/24
688,Crystal Palace,1.0,0.0,Liverpool,2.0,3.0,09/12/2023,16.0,Simon,1,1,1,23/24
689,Crystal Palace,0.0,1.0,Bournemouth,2.0,0.0,06/12/2023,15.0,Simon,1,1,0,23/24
690,Crystal Palace,3.0,2.0,Wolves,2.0,1.0,03/09/2023,4.0,Simon,1,1,1,23/24
691,Crystal Palace,1.0,1.0,Brighton,1.0,1.0,21/12/2023,18.0,Simon,1,1,3,23/24
692,Crystal Palace,1.0,1.0,Spurs,2.0,2.0,27/10/2023,10.0,Simon,1,1,3,23/24
693,Crystal Palace,4.0,1.0,Man Utd,0.0,1.0,06/05/2024,36.0,Simon,1,1,0,23/24
694,Crystal Palace,2.0,0.0,Man City,4.0,3.0,06/04/2024,32.0,Simon,1,1,1,23/24
695,Crystal Palace,2.0,1.0,Newcastle,0.0,2.0,24/04/2024,34.0,Simon,1,1,0,23/24
696,Crystal Palace,5.0,2.0,Aston Villa,0.0,2.0,19/05/2024,38.0,Simon,1,1,0,23/24
697,Crystal Palace,2.0,2.0,Everton,3.0,1.0,11/11/2023,12.0,Simon,1,1,0,23/24
698,Crystal Palace,5.0,2.0,West Ham,2.0,1.0,21/04/2024,34.0,Simon,1,1,1,23/24
699,Crystal Palace,1.0,0.0,Chelsea,3.0,2.0,12/02/2024,24.0,Simon,1,1,1,23/24
700,Crystal Palace,0.0,1.0,Arsenal,1.0,2.0,21/08/2023,2.0,Simon,1,1,1,23/24
701,Crystal Palace,3.0,1.0,Burnley,0.0,1.0,24/02/2024,26.0,Simon,1,1,0,23/24
702,Crystal Palace,1.0,1.0,Luton,1.0,1.0,09/03/2024,28.0,Simon,1,1,3,23/24
703,Arsenal,2.0,2.0,Nott'm Forest,1.0,0.0,12/08/2023,1.0,Simon,1,1,1,23/24
704,Arsenal,5.0,3.0,Sheffield Utd,0.0,1.0,28/10/2023,10.0,Simon,1,1,1,23/24
705,Arsenal,2.0,4.0,Fulham,2.0,1.0,26/08/2023,3.0,Simon,1,1,0,23/24
706,Arsenal,2.0,2.0,Brentford,1.0,1.0,09/03/2024,28.0,Simon,1,1,3,23/24
707,Arsenal,3.0,2.0,Liverpool,1.0,3.0,04/02/2024,23.0,Simon,1,1,0,23/24
708,Arsenal,3.0,2.0,Bournemouth,0.0,0.0,04/05/2024,36.0,Simon,1,1,1,23/24
709,Arsenal,2.0,2.0,Wolves,1.0,0.0,02/12/2023,14.0,Simon,1,1,1,23/24
710,Arsenal,2.0,2.0,Brighton,0.0,1.0,17/12/2023,17.0,Simon,1,1,1,23/24
711,Arsenal,2.0,3.0,Spurs,2.0,2.0,24/09/2023,6.0,Simon,1,1,0,23/24
712,Arsenal,3.0,3.0,Man Utd,1.0,2.0,03/09/2023,4.0,Simon,1,1,1,23/24
713,Arsenal,1.0,1.0,Man City,0.0,1.0,08/10/2023,8.0,Simon,1,1,0,23/24
714,Arsenal,4.0,1.0,Newcastle,1.0,1.0,24/02/2024,26.0,Simon,1,1,0,23/24
715,Arsenal,0.0,2.0,Aston Villa,2.0,1.0,14/04/2024,33.0,Simon,1,1,0,23/24
716,Arsenal,2.0,2.0,Everton,1.0,1.0,19/05/2024,38.0,Simon,1,1,3,23/24
717,Arsenal,0.0,1.0,West Ham,2.0,0.0,28/12/2023,19.0,Simon,1,1,0,23/24
718,Arsenal,5.0,2.0,Chelsea,0.0,2.0,23/04/2024,34.0,Simon,1,1,0,23/24
719,Arsenal,5.0,2.0,Crystal Palace,0.0,0.0,20/01/2024,21.0,Simon,1,1,1,23/24
720,Arsenal,3.0,2.0,Burnley,1.0,0.0,11/11/2023,12.0,Simon,1,1,1,23/24
721,Arsenal,2.0,3.0,Luton,0.0,0.0,03/04/2024,31.0,Simon,1,1,1,23/24
722,Burnley,1.0,0.0,Nott'm Forest,2.0,2.0,19/05/2024,38.0,Simon,1,1,1,23/24
723,Burnley,5.0,1.0,Sheffield Utd,0.0,0.0,02/12/2023,14.0,Simon,1,1,1,23/24
724,Burnley,2.0,2.0,Fulham,2.0,2.0,03/02/2024,23.0,Simon,1,1,3,23/24
725,Burnley,2.0,1.0,Brentford,1.0,2.0,16/03/2024,29.0,Simon,1,1,0,23/24
726,Burnley,0.0,1.0,Liverpool,2.0,3.0,26/12/2023,19.0,Simon,1,1,1,23/24
727,Burnley,0.0,0.0,Bournemouth,2.0,1.0,03/03/2024,27.0,Simon,1,1,1,23/24
728,Burnley,1.0,1.0,Wolves,1.0,2.0,02/04/2024,31.0,Simon,1,1,0,23/24
729,Burnley,1.0,0.0,Brighton,1.0,2.0,13/04/2024,33.0,Simon,1,1,0,23/24
730,Burnley,2.0,1.0,Spurs,5.0,3.0,02/09/2023,4.0,Simon,1,1,1,23/24
731,Burnley,0.0,1.0,Man Utd,1.0,3.0,23/09/2023,6.0,Simon,1,1,1,23/24
732,Burnley,0.0,0.0,Man City,3.0,4.0,11/08/2023,1.0,Simon,1,1,1,23/24
733,Burnley,1.0,0.0,Newcastle,4.0,2.0,04/05/2024,36.0,Simon,1,1,1,23/24
734,Burnley,1.0,0.0,Aston Villa,3.0,2.0,27/08/2023,3.0,Simon,1,1,1,23/24
735,Burnley,0.0,0.0,Everton,2.0,1.0,16/12/2023,17.0,Simon,1,1,1,23/24
736,Burnley,1.0,1.0,West Ham,2.0,2.0,25/11/2023,13.0,Simon,1,1,3,23/24
737,Burnley,1.0,1.0,Chelsea,4.0,2.0,07/10/2023,8.0,Simon,1,1,1,23/24
738,Burnley,0.0,0.0,Crystal Palace,2.0,1.0,04/11/2023,11.0,Simon,1,1,1,23/24
739,Burnley,0.0,0.0,Arsenal,5.0,2.0,17/02/2024,25.0,Simon,1,1,1,23/24
740,Burnley,1.0,1.0,Luton,1.0,1.0,12/01/2024,21.0,Simon,1,1,3,23/24
741,Luton,1.0,2.0,Nott'm Forest,1.0,1.0,16/03/2024,29.0,Simon,1,1,0,23/24
742,Luton,1.0,2.0,Sheffield Utd,3.0,0.0,10/02/2024,24.0,Simon,1,1,0,23/24
743,Luton,2.0,1.0,Fulham,4.0,0.0,19/05/2024,38.0,Simon,1,1,0,23/24
744,Luton,1.0,2.0,Brentford,5.0,1.0,20/04/2024,34.0,Simon,1,1,0,23/24
745,Luton,1.0,0.0,Liverpool,1.0,3.0,05/11/2023,11.0,Simon,1,1,0,23/24
746,Luton,2.0,2.0,Bournemouth,1.0,1.0,06/04/2024,32.0,Simon,1,1,3,23/24
747,Luton,1.0,1.0,Wolves,1.0,1.0,23/09/2023,6.0,Simon,1,1,3,23/24
748,Luton,4.0,1.0,Brighton,0.0,1.0,30/01/2024,22.0,Simon,1,1,0,23/24
749,Luton,0.0,0.0,Spurs,1.0,3.0,07/10/2023,8.0,Simon,1,1,1,23/24
750,Luton,1.0,1.0,Man Utd,2.0,2.0,18/02/2024,25.0,Simon,1,1,3,23/24
751,Luton,1.0,1.0,Man City,2.0,3.0,10/12/2023,16.0,Simon,1,1,1,23/24
752,Luton,1.0,1.0,Newcastle,0.0,3.0,23/12/2023,18.0,Simon,1,1,0,23/24
753,Luton,2.0,1.0,Aston Villa,3.0,2.0,02/03/2024,27.0,Simon,1,1,1,23/24
754,Luton,1.0,2.0,Everton,1.0,1.0,03/05/2024,36.0,Simon,1,1,0,23/24
755,Luton,1.0,0.0,West Ham,2.0,2.0,01/09/2023,4.0,Simon,1,1,1,23/24
756,Luton,2.0,2.0,Chelsea,3.0,1.0,30/12/2023,20.0,Simon,1,1,0,23/24
757,Luton,2.0,1.0,Crystal Palace,1.0,0.0,25/11/2023,13.0,Simon,1,1,1,23/24
758,Luton,3.0,1.0,Arsenal,4.0,3.0,05/12/2023,15.0,Simon,1,1,1,23/24
759,Luton,1.0,1.0,Burnley,2.0,2.0,03/10/2023,7.0,Simon,1,1,3,23/24
